Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,log_price
Audi,39999.0,crossover,45,2.0,Diesel,yes,2014,10.596609732783568
Mercedes-Benz,1999.0,sedan,400,2.2,Diesel,no,2000,7.6004023345004
Mercedes-Benz,14300.0,other,175,2.2,Diesel,yes,2013,9.568014816247999
Toyota,13500.0,sedan,139,2.4,Gas,yes,2008,9.51044496442652
Toyota,13300.0,sedan,104,2.4,Petrol,yes,2007,9.495519314209846
Toyota,8200.0,hatch,82,1.3,Petrol,yes,2006,9.011889433252344
Renault,12000.0,van,137,1.5,Diesel,yes,2012,9.392661928770137
Renault,2150.0,vagon,199,1.9,Diesel,no,2003,7.673223121121708
Toyota,29000.0,vagon,60,2.2,Diesel,yes,2013,10.275051108968611
Mercedes-Benz,9500.0,van,280,2.2,Diesel,yes,2005,9.159047077588632
Volkswagen,10600.0,van,120,2.0,Diesel,yes,2007,9.268609280100158
Mercedes-Benz,12500.0,van,238,2.2,Diesel,yes,2008,9.433483923290392
Mitsubishi,10200.0,crossover,269,3.2,Diesel,yes,2002,9.230142999272362
Mercedes-Benz,50250.0,sedan,0,2.2,Diesel,yes,2015,10.824765825921322
Volkswagen,8900.0,van,100,1.4,Gas,yes,2009,9.093806555720231
Mercedes-Benz,5500.0,other,220,2.2,Diesel,yes,2002,8.612503371220562
BMW,45500.0,sedan,42,2.0,Diesel,yes,2014,10.725467604939041
Renault,10499.0,other,146,2.0,Diesel,yes,2012,9.259035293514941
Mercedes-Benz,99999.0,crossover,0,2.99,Diesel,yes,2016,11.512915464920228
Renault,9100.0,van,166,2.0,Diesel,yes,2012,9.116029692504942
Mercedes-Benz,24500.0,sedan,180,3.2,Diesel,yes,2008,10.106428396532818
BMW,63500.0,crossover,1,2.0,Diesel,yes,2016,11.058795184880783
BMW,3600.0,sedan,221,3.0,Diesel,no,2002,8.1886891244442
Renault,12900.0,crossover,89,2.5,Petrol,yes,2010,9.464982590349763
Renault,6400.0,sedan,51,1.6,Petrol,yes,2011,8.764053269347762
BMW,8800.0,sedan,287,3.0,Petrol,yes,2001,9.082507000466299
Renault,7199.0,sedan,104,1.5,Diesel,yes,2010,8.881697406469304
Renault,3300.0,van,250,1.5,Diesel,yes,2005,8.101677747454572
Audi,2400.0,sedan,305,2.3,Gas,yes,1989,7.783224016336037
Volkswagen,8400.0,hatch,60,1.39,Petrol,yes,2007,9.035986984831405
Mitsubishi,7600.0,sedan,180,2.0,Gas,yes,2008,8.935903526274423
Renault,3800.0,van,196,1.9,Diesel,yes,1998,8.242756345714477
Mercedes-Benz,13100.0,sedan,160,3.7,Petrol,yes,2003,9.480367509189243
Toyota,21950.0,crossover,141,2.7,Gas,yes,2010,9.996522418503318
Renault,8800.0,van,205,1.9,Diesel,yes,2006,9.082507000466299
Toyota,10500.0,hatch,17,1.0,Petrol,yes,2016,9.259130536145614
Mitsubishi,24000.0,crossover,20,2.5,Diesel,yes,2013,10.085809109330082
Toyota,11800.0,sedan,189,2.4,Gas,yes,2007,9.375854810453756
Mercedes-Benz,20300.0,sedan,198,1.8,Gas,yes,2011,9.918376165029878
Toyota,11600.0,hatch,24,1.6,Petrol,yes,2009,9.358760377094455
Mercedes-Benz,22000.0,crossover,225,3.5,Gas,yes,2007,9.998797732340453
Mercedes-Benz,15800.0,sedan,231,3.5,Gas,yes,2005,9.667765219015058
Mercedes-Benz,13500.0,van,97,2.2,Diesel,yes,2013,9.51044496442652
Mitsubishi,16500.0,crossover,150,3.5,Gas,yes,2008,9.711115659888671
Volkswagen,40000.0,other,170,2.0,Diesel,yes,2011,10.596634733096073
Mitsubishi,9500.0,crossover,150,2.0,Gas,yes,2007,9.159047077588632
Renault,6300.0,van,149,1.5,Other,yes,2011,8.748304912379623
BMW,4999.0,sedan,256,2.5,Diesel,no,2001,8.51699317141357
Toyota,14990.0,crossover,280,4.2,Diesel,yes,2000,9.615138591096644
Audi,16400.0,vagon,152,2.0,Diesel,yes,2011,9.70503661381229
Mercedes-Benz,21300.0,crossover,190,6.3,Petrol,yes,2007,9.966462351697517
Audi,24996.0,sedan,98,3.2,Petrol,yes,2009,10.126471091048971
Volkswagen,22900.0,sedan,45,2.0,Petrol,yes,2013,10.03889218954233
Toyota,8300.0,hatch,136,1.6,Petrol,yes,2007,9.02401079378469
Audi,12900.0,vagon,255,2.5,Diesel,yes,2005,9.464982590349763
Volkswagen,12199.0,vagon,149,2.0,Diesel,yes,2008,9.409109260148737
Audi,9999.0,vagon,198,2.7,Petrol,yes,2003,9.21024036697585
Mercedes-Benz,35500.0,crossover,99,5.0,Gas,yes,2005,10.477287975463508
Mitsubishi,11500.0,crossover,170,3.0,Gas,yes,2005,9.350102314351341
Mercedes-Benz,38500.0,sedan,134,3.0,Diesel,yes,2010,10.558413520275876
Mercedes-Benz,5500.0,other,250,2.2,Diesel,yes,2002,8.612503371220562
Volkswagen,9400.0,van,124,2.0,Gas,yes,2008,9.148464968258095
Volkswagen,8400.0,van,143,1.6,Diesel,yes,2011,9.035986984831405
Audi,2650.0,vagon,268,2.5,Diesel,no,2000,7.882314918980268
Toyota,12000.0,sedan,133,2.4,Gas,yes,2008,9.392661928770137
Mercedes-Benz,7500.0,sedan,187,2.0,Gas,yes,2001,8.922658299524402
Volkswagen,25900.0,hatch,35,2.0,Diesel,yes,2015,10.16199824768763
Volkswagen,7500.0,sedan,280,1.8,Other,yes,2005,8.922658299524402
Mercedes-Benz,35000.0,other,147,6.0,Petrol,yes,2001,10.46310334047155
Audi,6200.0,vagon,316,2.6,Gas,yes,1997,8.732304571033183
Volkswagen,1550.0,sedan,161,1.8,Petrol,no,1994,7.346010209913293
Volkswagen,8999.0,vagon,161,2.0,Diesel,yes,2008,9.104868739033948
Mitsubishi,21000.0,crossover,29,2.0,Gas,yes,2014,9.95227771670556
Volkswagen,13500.0,hatch,48,1.4,Petrol,yes,2012,9.51044496442652
Toyota,3300.0,van,345,2.4,Diesel,yes,1992,8.101677747454572
Mercedes-Benz,5990.0,sedan,400,2.0,Gas,yes,1998,8.697846691109495
Mercedes-Benz,14800.0,crossover,242,2.7,Diesel,yes,2005,9.602382459752207
Mercedes-Benz,47000.0,sedan,0,1.6,Petrol,yes,2016,10.757902880692196
Volkswagen,7990.0,sedan,180,1.8,Gas,yes,2005,8.98594603876032
Volkswagen,8999.0,sedan,120,1.9,Diesel,yes,2007,9.104868739033948
Volkswagen,23999.0,sedan,0,1.6,Diesel,yes,2016,10.085767441795337
Audi,6500.0,vagon,421,2.5,Diesel,yes,1996,8.779557455883728
Toyota,14000.0,sedan,1,1.8,Petrol,yes,2008,9.546812608597396
Audi,23500.0,crossover,116,4.2,Petrol,yes,2008,10.06475570013225
Renault,9500.0,sedan,89,1.6,Petrol,yes,2012,9.159047077588632
Mercedes-Benz,125000.0,sedan,18,3.0,Diesel,yes,2015,11.736069016284437
Volkswagen,9000.0,van,181,1.6,Diesel,yes,2011,9.104979856318357
Volkswagen,10650.0,sedan,65,1.6,Petrol,yes,2013,9.273315171137572
Audi,6399.0,vagon,230,2.5,Diesel,yes,1999,8.76389700713946
Mitsubishi,7500.0,sedan,140,1.5,Petrol,yes,2007,8.922658299524402
Volkswagen,10200.0,van,105,1.6,Diesel,yes,2014,9.230142999272362
Mercedes-Benz,3300.0,sedan,200,2.7,Diesel,no,2000,8.101677747454572
Mercedes-Benz,8300.0,sedan,175,2.0,Petrol,yes,2001,9.02401079378469
Volkswagen,7400.0,van,168,1.9,Diesel,yes,2005,8.909235279192261
Toyota,28600.0,crossover,66,2.2,Diesel,yes,2013,10.261161996807944
Audi,2800.0,sedan,230,2.8,Petrol,yes,1997,7.937374696163295
BMW,38000.0,crossover,223,3.0,Diesel,yes,2011,10.545341438708522
Toyota,11000.0,hatch,74,1.4,Other,yes,2010,9.305650551780507
Audi,11800.0,sedan,240,4.2,Gas,yes,2001,9.375854810453756
Renault,9500.0,van,275,2.0,Diesel,yes,2008,9.159047077588632
BMW,23700.0,crossover,117,2.0,Diesel,yes,2010,10.073230327123223
Mercedes-Benz,35000.0,other,135,5.5,Petrol,yes,2008,10.46310334047155
Volkswagen,11000.0,vagon,171,1.9,Diesel,yes,2009,9.305650551780507
BMW,25800.0,crossover,205,3.0,Diesel,yes,2008,10.158129770909708
Renault,13200.0,van,230,2.0,Diesel,yes,2009,9.487972108574462
Toyota,4650.0,hatch,170,1.0,Petrol,yes,2002,8.444622498581403
Mercedes-Benz,8300.0,van,337,2.2,Diesel,yes,2002,9.02401079378469
Mitsubishi,18900.0,crossover,106,3.8,Gas,yes,2007,9.846917201047734
Mitsubishi,12750.0,sedan,59,2.4,Petrol,yes,2009,9.453286550586572
Mercedes-Benz,3800.0,other,107,0.6,Petrol,yes,2000,8.242756345714477
Volkswagen,11500.0,other,189,2.0,Diesel,yes,2011,9.350102314351341
Mercedes-Benz,4600.0,van,200,2.2,Diesel,yes,2000,8.433811582477187
Renault,7899.0,van,129,1.5,Other,yes,2014,8.97449144816442
Mercedes-Benz,70999.0,crossover,0,2.2,Diesel,yes,2016,11.170421071417223
Toyota,8800.0,sedan,300,2.4,Petrol,yes,2004,9.082507000466299
Renault,8250.0,sedan,16,1.2,Petrol,yes,2014,9.017968479328726
Toyota,21500.0,crossover,89,2.0,Petrol,yes,2012,9.975808214115753
Renault,2400.0,hatch,1,2.0,Petrol,no,2002,7.783224016336037
Volkswagen,12500.0,other,160,2.5,Other,yes,2006,9.433483923290392
Mercedes-Benz,2499.0,hatch,201,1.7,Diesel,no,2001,7.823645930834952
BMW,14990.0,sedan,135,2.5,Petrol,yes,2005,9.615138591096644
Mitsubishi,8260.0,sedan,65,1.5,Petrol,yes,2011,9.019179866515024
BMW,6800.0,sedan,230,2.0,Petrol,yes,1998,8.824677891164198
Mitsubishi,1999.0,van,168,1.8,Petrol,no,2001,7.6004023345004
BMW,8500.0,other,265,2.8,Gas,yes,1998,9.047821442478408
Toyota,24800.0,crossover,90,4.0,Petrol,yes,2008,10.118598932153073
Mitsubishi,11800.0,crossover,120,3.0,Petrol,yes,2008,9.375854810453756
Mercedes-Benz,35500.0,sedan,100,3.5,Petrol,yes,2010,10.477287975463508
Mercedes-Benz,9400.0,van,250,2.2,Diesel,yes,2005,9.148464968258095
Mercedes-Benz,14899.0,other,209,3.0,Diesel,yes,2006,9.60904937558734
Volkswagen,15500.0,sedan,178,2.0,Diesel,no,2013,9.648595302907339
Renault,2200.0,van,290,2.2,Diesel,no,1999,7.696212639346407
Volkswagen,8950.0,sedan,133,1.6,Petrol,yes,2012,9.099408811268901
BMW,17800.0,vagon,159,3.0,Diesel,yes,2008,9.786953736280177
Audi,85555.0,sedan,40,3.0,Diesel,yes,2015,11.35691472296607
Volkswagen,2000.0,sedan,300,1.3,Petrol,yes,1988,7.600902459542082
Mercedes-Benz,20500.0,sedan,56,5.0,Other,yes,2003,9.9281801651265
Toyota,30990.0,crossover,68,2.7,Gas,yes,2012,10.341419850781794
Toyota,39900.0,crossover,11,4.0,Petrol,yes,2013,10.594131602877955
BMW,21900.0,other,25,2.5,Petrol,yes,2007,9.994241915804592
Toyota,12400.0,hatch,52,1.4,Other,yes,2012,9.425451751593128
Mercedes-Benz,5000.0,other,200,2.0,Petrol,yes,1998,8.517193191416238
Volkswagen,3200.0,sedan,367,2.0,Petrol,yes,1991,8.070906088787819
BMW,6500.0,sedan,300,2.8,Gas,yes,1997,8.779557455883728
Mercedes-Benz,13600.0,hatch,147,2.0,Diesel,yes,2008,9.517825071724143
Audi,23500.0,crossover,245,3.0,Diesel,yes,2007,10.06475570013225
Audi,15499.0,sedan,177,2.0,Diesel,yes,2007,9.648530784697051
Mercedes-Benz,12950.0,sedan,197,2.7,Diesel,yes,2002,9.468851067127684
Toyota,23500.0,sedan,80,2.5,Gas,yes,2014,10.06475570013225
Renault,5950.0,hatch,200,1.5,Diesel,yes,2005,8.691146498539675
Mitsubishi,2900.0,hatch,300,1.8,Petrol,yes,1989,7.9724660159745655
Mercedes-Benz,5000.0,van,400,2.2,Diesel,yes,1999,8.517193191416238
Mercedes-Benz,1200.0,sedan,240,2.4,Petrol,no,1999,7.090076835776092
Volkswagen,6500.0,sedan,190,1.9,Diesel,yes,2006,8.779557455883728
Volkswagen,51900.0,crossover,30,3.0,Diesel,yes,2015,10.85707406915398
BMW,104999.0,crossover,2,3.0,Diesel,yes,2016,11.561706105284784
Renault,4650.0,van,165,1.5,Diesel,yes,2003,8.444622498581403
Audi,12500.0,sedan,165,2.4,Petrol,yes,2006,9.433483923290392
Volkswagen,10250.0,sedan,144,2.0,Diesel,yes,2008,9.235032984566555
Audi,23500.0,other,83,2.0,Petrol,yes,2009,10.06475570013225
Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,9.785660765922685
Mercedes-Benz,8300.0,sedan,233,3.2,Diesel,yes,2001,9.02401079378469
Mercedes-Benz,39900.0,sedan,84,5.5,Petrol,yes,2011,10.594131602877955
Mercedes-Benz,5200.0,van,400,2.9,Diesel,yes,1999,8.556413904569519
Audi,31500.0,sedan,140,2.0,Diesel,yes,2012,10.357742824813725
BMW,4800.0,sedan,11,2.5,Diesel,yes,1994,8.476371196895983
Volkswagen,21550.0,crossover,58,1.4,Petrol,yes,2014,9.978131095531895
Audi,42900.0,crossover,140,3.0,Diesel,yes,2013,10.666627104916108
Audi,2600.0,sedan,160,2.5,Diesel,no,2002,7.8632667240095735
Volkswagen,31310.0,van,0,2.0,Diesel,yes,2014,10.351692814320451
Volkswagen,11800.0,van,230,1.9,Diesel,yes,2009,9.375854810453756
Mercedes-Benz,107000.0,van,0,2.2,Diesel,yes,2016,11.580584113444043
BMW,9800.0,sedan,264,3.0,Diesel,yes,2001,9.190137664658664
Volkswagen,7950.0,van,144,2.0,Gas,yes,2012,8.980927207648378
Mercedes-Benz,9000.0,crossover,220,3.2,Gas,yes,1999,9.104979856318357
BMW,7400.0,sedan,279,3.5,Gas,yes,1998,8.909235279192261
Toyota,24000.0,sedan,60,2.5,Gas,yes,2014,10.085809109330082
Mercedes-Benz,4800.0,sedan,199,3.2,Diesel,yes,1999,8.476371196895983
Toyota,22000.0,crossover,155,2.7,Gas,yes,2008,9.998797732340453
BMW,42500.0,crossover,29,3.0,Petrol,yes,2011,10.657259354912508
Toyota,17200.0,crossover,149,4.7,Petrol,yes,2008,9.752664662801545
Renault,8100.0,crossover,90,1.9,Diesel,yes,2005,8.99961934066053
Volkswagen,37900.0,crossover,73,3.0,Diesel,yes,2012,10.542706391070517
Volkswagen,30000.0,sedan,67,2.0,Diesel,yes,2013,10.308952660644293
Volkswagen,7700.0,van,247,1.9,Diesel,yes,2002,8.948975607841776
BMW,32500.0,sedan,148,3.0,Petrol,yes,2011,10.388995368317829
BMW,18700.0,crossover,260,3.0,Diesel,yes,2006,9.836278802842678
Renault,8100.0,van,219,2.5,Diesel,yes,2010,8.99961934066053
Toyota,5050.0,hatch,138,1.0,Petrol,yes,2001,8.527143522269405
Mercedes-Benz,11800.0,van,165,2.2,Diesel,yes,2012,9.375854810453756
Audi,2000.0,sedan,360,1.6,Other,no,1996,7.600902459542082
Mercedes-Benz,19200.0,sedan,173,5.0,Petrol,yes,2007,9.862665558015873
BMW,16400.0,sedan,187,4.8,Gas,yes,2007,9.70503661381229
BMW,6300.0,sedan,330,2.5,Petrol,yes,1999,8.748304912379623
Mitsubishi,15000.0,crossover,295,2.8,Diesel,yes,2004,9.615805480084347
Toyota,23000.0,other,211,4.0,Gas,yes,2007,10.043249494911286
Mercedes-Benz,23700.0,sedan,86,1.8,Gas,yes,2013,10.073230327123223
BMW,11900.0,sedan,160,2.5,Petrol,yes,2005,9.38429367909962
Audi,7900.0,sedan,274,1.8,Gas,yes,2003,8.974618038455112
Mercedes-Benz,4400.0,sedan,308,3.2,Gas,no,2000,8.389359819906353
Volkswagen,9900.0,other,181,1.6,Diesel,yes,2012,9.20029003612268
Volkswagen,6900.0,hatch,113,1.4,Petrol,yes,2003,8.83927669058535
Mercedes-Benz,71999.0,crossover,0,2.2,Diesel,yes,2016,11.184407509012852
BMW,11800.0,crossover,210,3.0,Diesel,no,2006,9.375854810453756
Renault,10999.0,van,207,2.0,Diesel,yes,2012,9.305559638557117
Mitsubishi,18900.0,crossover,93,3.8,Gas,yes,2008,9.846917201047734
Toyota,28900.0,crossover,120,3.5,Petrol,yes,2011,10.271596874100524
Toyota,15500.0,crossover,130,2.0,Petrol,yes,2008,9.648595302907339
BMW,63000.0,crossover,0,2.0,Diesel,yes,2015,11.05089000537367
Toyota,11700.0,sedan,145,2.4,Petrol,yes,2007,9.367344120785848
BMW,4999.0,sedan,327,3.0,Diesel,no,2001,8.51699317141357
Toyota,13300.0,crossover,140,2.4,Petrol,yes,2007,9.495519314209846
Mercedes-Benz,8200.0,sedan,260,3.0,Diesel,yes,1997,9.011889433252344
Renault,8900.0,van,150,2.0,Diesel,yes,2009,9.093806555720231
BMW,60500.0,sedan,110,3.0,Diesel,yes,2011,11.010398644018933
BMW,8900.0,sedan,294,2.2,Gas,yes,2000,9.093806555720231
BMW,69500.0,sedan,62,4.4,Petrol,yes,2013,11.149082031552883
Volkswagen,9000.0,hatch,95,1.6,Gas,yes,2005,9.104979856318357
BMW,17800.0,crossover,265,3.0,Diesel,yes,2005,9.786953736280177
Mercedes-Benz,2100.0,other,350,2.4,Diesel,yes,1988,7.649692623711514
Toyota,10700.0,sedan,57,1.3,Petrol,yes,2010,9.277999020449997
Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,9.785660765922685
Audi,73500.0,sedan,53,6.3,Petrol,yes,2013,11.205040685200927
Mitsubishi,9800.0,crossover,92,2.0,Petrol,yes,2008,9.190137664658664
Volkswagen,35900.0,van,132,2.0,Diesel,yes,2011,10.48849257447637
Toyota,7500.0,hatch,135,1.0,Petrol,yes,2008,8.922658299524402
Renault,2500.0,sedan,105,1.4,Petrol,yes,1990,7.824046010856292
Audi,39999.0,crossover,100,3.0,Diesel,yes,2011,10.596609732783568
Volkswagen,22000.0,crossover,123,3.0,Diesel,yes,2009,9.998797732340453
Toyota,9800.0,sedan,65,1.6,Petrol,yes,2009,9.190137664658664
BMW,29999.0,other,73,2.0,Petrol,yes,2012,10.308919326755392
Mercedes-Benz,7500.0,sedan,350,2.2,Diesel,yes,2003,8.922658299524402
Toyota,12500.0,sedan,138,3.5,Petrol,yes,2007,9.433483923290392
BMW,39500.0,crossover,115,4.4,Petrol,yes,2010,10.584055950889214
Volkswagen,10600.0,van,240,2.5,Diesel,yes,2009,9.268609280100158
Mitsubishi,18200.0,crossover,147,3.2,Diesel,yes,2008,9.809176873064887
Audi,4800.0,other,207,2.0,Petrol,yes,2002,8.476371196895983
BMW,3999.0,sedan,238,1.8,Petrol,yes,1996,8.293799608846818
Toyota,35500.0,crossover,165,4.0,Gas,yes,2011,10.477287975463508
Toyota,13500.0,sedan,158,2.4,Gas,yes,2008,9.51044496442652
Mercedes-Benz,17500.0,sedan,130,3.0,Petrol,yes,2007,9.769956159911606
Mercedes-Benz,59999.0,sedan,11,4.7,Petrol,yes,2012,11.002083174398681
Mercedes-Benz,7999.0,van,255,2.2,Diesel,yes,2004,8.987071812848821
Toyota,16000.0,sedan,89,1.8,Other,yes,2011,9.680344001221918
BMW,5850.0,sedan,250,4.5,Gas,yes,2001,8.674196940225903
Renault,7999.0,van,154,1.5,Diesel,yes,2008,8.987071812848821
Renault,8900.0,van,181,1.9,Diesel,yes,2006,9.093806555720231
BMW,43719.0,crossover,0,2.0,Petrol,yes,2016,10.685538069201806
Volkswagen,8800.0,van,193,2.5,Diesel,yes,2005,9.082507000466299
Volkswagen,9990.0,van,194,1.6,Diesel,yes,2011,9.2093398716426
Volkswagen,17999.0,sedan,80,1.8,Petrol,yes,2012,9.798071479779479
Mercedes-Benz,37500.0,other,94,5.5,Petrol,yes,2009,10.532096211958502
Audi,20500.0,sedan,155,3.0,Petrol,yes,2010,9.9281801651265
Audi,4999.0,crossover,242,2.5,Diesel,no,2003,8.51699317141357
Mercedes-Benz,4100.0,crossover,1,3.5,Petrol,yes,2007,8.318742252692399
Mercedes-Benz,17499.0,sedan,145,1.8,Petrol,yes,2008,9.769899015421748
Audi,8200.0,other,326,2.5,Diesel,yes,2002,9.011889433252344
Volkswagen,7000.0,sedan,185,2.8,Gas,yes,2004,8.85366542803745
Volkswagen,9200.0,vagon,107,1.6,Petrol,yes,2010,9.126958763037132
Volkswagen,4000.0,hatch,105,2.0,Other,yes,2013,8.294049640102028
Renault,17500.0,crossover,20,1.5,Diesel,yes,2016,9.769956159911606
BMW,1950.0,sedan,162,1.6,Petrol,no,1995,7.575584651557793
Audi,11000.0,other,120,1.8,Petrol,yes,2000,9.305650551780507
Audi,7750.0,sedan,259,3.0,Diesel,no,2005,8.955448122347393
Volkswagen,24300.0,sedan,1,1.6,Diesel,yes,2016,10.09823162932864
Renault,4100.0,van,190,1.9,Diesel,yes,2002,8.318742252692399
Mercedes-Benz,69900.0,crossover,69,3.0,Diesel,yes,2014,11.154820928221902
Volkswagen,29999.0,other,129,2.0,Diesel,yes,2014,10.308919326755392
Renault,11999.0,vagon,188,1.5,Other,yes,2012,9.392578591964389
Volkswagen,13900.0,vagon,122,1.4,Gas,yes,2013,9.539644119118783
BMW,8900.0,vagon,274,2.0,Diesel,no,2007,9.093806555720231
Audi,26000.0,sedan,105,2.0,Petrol,yes,2012,10.165851817003619
BMW,2700.0,other,287,2.5,Diesel,no,1998,7.90100705199242
Toyota,12500.0,sedan,140,3.5,Gas,yes,2007,9.433483923290392
BMW,4500.0,sedan,28,1.9,Petrol,yes,1995,8.411832675758411
Toyota,88000.0,crossover,3,4.5,Diesel,yes,2016,11.385092093460344
Mitsubishi,8700.0,sedan,143,2.0,Gas,yes,2007,9.071078304642676
Volkswagen,17200.0,van,230,3.2,Gas,yes,2008,9.752664662801545
Toyota,30600.0,crossover,39,2.2,Diesel,yes,2014,10.328755287940472
Mercedes-Benz,15300.0,sedan,240,2.2,Diesel,yes,2006,9.635608107380527
Toyota,73900.0,crossover,1,4.5,Diesel,yes,2016,11.210468106936293
Volkswagen,12500.0,sedan,84,2.0,Petrol,yes,2007,9.433483923290392
Mercedes-Benz,30500.0,crossover,150,5.5,Petrol,yes,2002,10.325481962595504
BMW,64900.0,crossover,73,3.0,Diesel,yes,2013,11.080602902692181
Toyota,11200.0,sedan,179,2.4,Petrol,yes,2006,9.323669057283185
BMW,9900.0,other,93,2.5,Petrol,yes,2003,9.20029003612268
Mercedes-Benz,55000.0,sedan,34,2.2,Diesel,yes,2011,10.915088464214607
Volkswagen,3000.0,vagon,250,1.9,Diesel,yes,1992,8.006367567650246
BMW,33000.0,sedan,147,3.0,Diesel,yes,2009,10.404262840448617
Renault,13000.0,hatch,75,2.0,Petrol,yes,2013,9.472704636443673
Mercedes-Benz,33900.0,other,102,5.0,Petrol,yes,2008,10.431170293368542
BMW,17500.0,crossover,210,3.0,Diesel,yes,2005,9.769956159911606
Audi,33000.0,crossover,60,2.0,Petrol,yes,2011,10.404262840448617
Volkswagen,11999.0,sedan,240,1.6,Petrol,yes,2010,9.392578591964389
Toyota,14700.0,sedan,141,3.5,Petrol,yes,2008,9.595602772766828
Audi,2600.0,vagon,253,1.8,Gas,no,1997,7.8632667240095735
BMW,10900.0,sedan,375,4.4,Gas,yes,2001,9.296518068217235
Toyota,99999.0,crossover,0,4.5,Diesel,yes,2016,11.512915464920228
Toyota,3900.0,hatch,160,1.0,Petrol,yes,1999,8.268731832117737
Renault,5700.0,van,275,1.9,Diesel,yes,2002,8.648221453822641
Audi,90999.0,sedan,4,3.0,Diesel,yes,2015,11.418603796427618
Mercedes-Benz,25500.0,sedan,137,2.2,Diesel,yes,2012,10.146433731146518
BMW,3300.0,sedan,360,2.5,Petrol,yes,1992,8.101677747454572
Toyota,28700.0,crossover,80,3.5,Gas,yes,2012,10.264652401747712
Volkswagen,9300.0,van,200,1.6,Diesel,yes,2011,9.137769679141348
Toyota,9400.0,sedan,148,1.8,Gas,yes,2008,9.148464968258095
Audi,23000.0,crossover,180,3.6,Gas,yes,2007,10.043249494911286
BMW,4500.0,sedan,370,4.0,Petrol,yes,1993,8.411832675758411
Mitsubishi,23900.0,crossover,1,1.8,Petrol,yes,2015,10.081633737919603
Mercedes-Benz,107999.0,crossover,0,3.0,Diesel,yes,2016,11.58987724680423
Volkswagen,12900.0,sedan,157,1.8,Gas,yes,2008,9.464982590349763
Mercedes-Benz,14900.0,van,211,2.2,Other,yes,2012,9.60911649193355
Volkswagen,15900.0,other,160,1.8,Petrol,yes,2010,9.674074388208323
Volkswagen,9300.0,van,154,2.0,Gas,yes,2010,9.137769679141348
Mercedes-Benz,7000.0,other,260,2.2,Diesel,yes,2000,8.85366542803745
Mitsubishi,14700.0,crossover,240,3.2,Diesel,yes,2006,9.595602772766828
Toyota,21800.0,crossover,63,2.0,Petrol,yes,2013,9.98966524877718
Audi,68000.0,crossover,20,3.0,Petrol,yes,2014,11.127262984158243
Mercedes-Benz,7000.0,sedan,370,2.2,Petrol,yes,1995,8.85366542803745
Mercedes-Benz,70000.0,other,21,6.0,Petrol,yes,2008,11.156250521031495
Volkswagen,22000.0,sedan,65,2.0,Petrol,yes,2012,9.998797732340453
Mercedes-Benz,18900.0,other,50,3.5,Petrol,yes,2005,9.846917201047734
BMW,9700.0,sedan,267,2.0,Diesel,yes,2002,9.179881164491475
Volkswagen,4850.0,vagon,300,1.9,Diesel,yes,1998,8.48673398393153
Mercedes-Benz,8700.0,other,260,2.2,Diesel,yes,2003,9.071078304642676
Toyota,14700.0,sedan,139,3.5,Petrol,yes,2008,9.595602772766828
Volkswagen,23999.0,sedan,1,1.6,Diesel,yes,2016,10.085767441795337
Mitsubishi,24500.0,crossover,11,2.5,Diesel,yes,2012,10.106428396532818
Mercedes-Benz,23500.0,van,161,2.2,Diesel,yes,2011,10.06475570013225
Volkswagen,10000.0,van,160,1.6,Diesel,yes,2012,9.210340371976184
Volkswagen,9700.0,van,255,2.5,Diesel,yes,2002,9.179881164491475
Renault,7000.0,vagon,280,1.5,Diesel,yes,2005,8.85366542803745
Renault,1550.0,other,245,2.0,Petrol,no,1998,7.346010209913293
Mercedes-Benz,47600.0,van,0,2.2,Diesel,yes,2016,10.770588040219511
Toyota,27000.0,other,105,2.5,Diesel,yes,2013,10.203592144986466
BMW,65000.0,crossover,0,2.5,Diesel,yes,2016,11.082142548877775
